,runstring,instability_time,m1,m2,m3,Stable
16850,0016850.bin,1000000000.0,3.02823807960802e-06,3.778866167926487e-05,2.2414549784633474e-06,True
16851,0016851.bin,69753856.02824531,3.597468394242583e-05,6.731706773421455e-05,1.8671049063241677e-05,False
16852,0016852.bin,1000000000.0,1.3469057451895636e-06,5.1330052607295315e-05,1.8536901391996604e-05,True
16853,0016853.bin,108.73789483301987,4.687721232952081e-06,1.4202510771703453e-05,4.459742067056268e-06,False
16854,0016854.bin,67537.39447078505,3.6544742875032753e-07,1.9430910933425952e-07,4.1835292292194145e-06,False
16855,0016855.bin,123103864.09075834,1.4558848457905342e-06,1.8637985888733293e-05,1.2831495963582733e-05,False
16856,0016856.bin,1000000000.0,5.1397607704342946e-05,2.6250049783509384e-07,3.6570080780993313e-07,True
16857,0016857.bin,1000000000.0,1.1609009523659205e-05,1.2441315864838533e-06,2.698638038444436e-05,True
16858,0016858.bin,1000000000.0,1.03620629074408e-06,1.9712471455503198e-05,2.2346081203781333e-06,True
16859,0016859.bin,1109.6386981086457,9.302935350528977e-05,4.421650887999205e-06,1.619749023558911e-06,False
16860,0016860.bin,79.29176479906556,3.83693319925268e-05,6.0024726162648574e-05,3.465997551297857e-07,False
16861,0016861.bin,1000000000.0,3.5993008586198468e-06,3.0832397149442035e-05,5.686237153587386e-05,True
16862,0016862.bin,1000000000.0,1.2097362522764217e-05,8.711629439983181e-07,1.2330687180968702e-07,True
16863,0016863.bin,9.838042339980653,1.2699706680841534e-06,3.853587975484389e-05,1.4798314468536042e-06,False
16864,0016864.bin,72164.19060525988,4.920980629750488e-05,1.747181171674025e-06,1.1105232380867593e-05,False
16865,0016865.bin,1000000000.0,8.574992284294017e-07,1.4910674278338407e-06,6.3999940336350346e-06,True
16866,0016866.bin,227.86487164145706,3.2761810828137895e-05,1.0247953818636011e-06,1.2456685763610518e-05,False
16867,0016867.bin,1000000000.0,7.290928592089693e-06,9.437935098238968e-05,9.915141320584525e-05,True
16868,0016868.bin,175761664.07907316,1.1145157317475158e-07,1.4275664803966142e-07,1.8033255678668685e-05,False
16869,0016869.bin,12343.016719422447,3.816196118755629e-05,6.5475369981347e-06,8.032197746685572e-07,False
16870,0016870.bin,1175.54334770011,5.81465739296013e-05,2.7272432183143815e-05,1.2917152630279317e-07,False
16871,0016871.bin,98448.78289899924,3.058717308238952e-07,5.1098601291780294e-05,1.678931068861842e-07,False
16872,0016872.bin,1000000000.0,4.1400876398108385e-07,2.7675139763227513e-05,7.052107062114367e-07,True
16873,0016873.bin,77.73439926593848,1.0543018217693473e-06,1.0080688197818896e-07,2.3905361381794687e-06,False
16874,0016874.bin,1872.2771623440797,5.112525857692931e-07,1.1772196328048167e-05,1.0288012600521865e-06,False
16875,0016875.bin,1000000000.0,1.6395860571348157e-07,5.817219412756785e-07,2.6007305925956896e-07,True
16876,0016876.bin,57.08763386038165,2.6652432608331206e-05,8.889395354940874e-07,6.09396240778417e-05,False
16877,0016877.bin,1000000000.0,1.8511015647527822e-05,6.64559919977774e-06,4.779238586734155e-06,True
16878,0016878.bin,1000000000.0,4.864447130877193e-07,1.2401117666534977e-06,6.38097616617265e-07,True
16879,0016879.bin,139.5667634761111,2.70925616681235e-05,1.5099928564688108e-06,5.3413286232814e-05,False
16880,0016880.bin,1000000000.0,2.893012463908623e-06,1.0608237127537084e-05,3.861012066145073e-06,True
16881,0016881.bin,1000000000.0,5.67280651654161e-07,3.823891575966237e-05,1.3757827981709787e-07,True
16882,0016882.bin,1000000000.0,1.0254373444716105e-05,6.640401389487494e-05,9.751357243209073e-07,True
16883,0016883.bin,1000000000.0,6.865438623303572e-05,8.340024282583598e-05,1.9480090204313248e-06,True
16884,0016884.bin,1000000000.0,7.109832929938294e-07,3.1198535739706155e-06,2.5328443784719434e-06,True
16885,0016885.bin,232.99296179992461,2.1570159905380334e-05,6.293051759420132e-07,1.1915243591523144e-07,False
16886,0016886.bin,878178958.0437148,1.3820539990066545e-05,5.685744769553728e-06,5.734814770345232e-07,False
16887,0016887.bin,1808.5713380910818,1.6301929711182076e-06,2.789647387460284e-07,4.373430185548866e-05,False
16888,0016888.bin,184229.4352010577,1.6169756660019117e-06,4.120496036872128e-06,4.013646449665844e-06,False
16889,0016889.bin,1000000000.0,5.393282945240998e-07,1.4711028393029009e-05,1.0105318880176545e-07,True
16890,0016890.bin,1000000000.0,3.4493480806207345e-05,3.8390748033580306e-05,1.3252700692428929e-05,True
16891,0016891.bin,24.594861857421527,2.111102950419002e-05,3.073467091035264e-05,1.016478595967943e-05,False
16892,0016892.bin,27.435381251824285,2.2127758592269452e-05,9.452122779298025e-06,1.3748663749217369e-05,False
16893,0016893.bin,12298357.517457673,3.493849324608536e-05,1.3377494170822724e-05,9.220514293338327e-06,False
16894,0016894.bin,1000000000.0,4.415416871836087e-05,7.35412197891826e-06,5.877774230211079e-07,True
16895,0016895.bin,1000000000.0,1.777712292013033e-05,1.126176535167947e-05,1.7227162398777118e-06,True
16896,0016896.bin,164743.5215110808,1.7558622257851325e-06,3.4755518575751435e-07,1.341585897883545e-07,False
16897,0016897.bin,16.107976364811094,1.193767165968672e-05,5.98927433214247e-06,3.8071456500964285e-06,False
16898,0016898.bin,1000000000.0,7.044875518989681e-06,6.670147251138714e-05,2.2535146221528e-05,True
16899,0016899.bin,59.72110122971231,3.5549462567115684e-07,2.986384279091848e-06,6.573862798039678e-05,False
16900,0016900.bin,45.31039467897905,2.403292111019957e-06,2.4822630323297067e-05,5.11638679760721e-07,False
16901,0016901.bin,62168.13998425324,1.937152657835829e-05,5.9580077851595175e-05,1.1209889015610468e-07,False
16902,0016902.bin,26401.576894716283,3.245298899551352e-07,7.608308514957641e-07,1.0446949601735355e-07,False
16903,0016903.bin,1000000000.0,2.7045187252692918e-05,2.1995849827359476e-06,1.4590828889231704e-05,True
16904,0016904.bin,3291.4469852266525,4.44110235526225e-05,2.423629306621769e-07,1.1142820219326552e-06,False
16905,0016905.bin,151.03231062571155,3.336789760999088e-05,1.8413423345503823e-05,2.1126594895663267e-06,False
16906,0016906.bin,25387.489123291605,8.624565573588179e-07,2.4616882357110874e-06,3.1348842848594403e-06,False
16907,0016907.bin,85496.71784881684,5.143204316000456e-06,2.2711755374562566e-07,2.9346385554675822e-05,False
16908,0016908.bin,1000000000.0,1.4980639272243005e-06,1.8571627516394883e-06,6.45690918186152e-06,True
16909,0016909.bin,135743.63496121104,9.993214034674116e-05,8.42388653157101e-07,1.2639979237584475e-07,False
16910,0016910.bin,298724321.93062526,7.304603493018274e-06,1.8054857726943153e-07,6.0770994906050274e-06,False
16911,0016911.bin,1000000000.0,1.6814554974048056e-05,3.919737533567674e-05,1.437192923020684e-05,True
16912,0016912.bin,39925.84861114908,6.989334296531293e-06,8.294213615410307e-06,5.0262488226567475e-06,False
16913,0016913.bin,1000000000.0,3.6035647466071226e-05,2.5464382194072504e-05,7.174412213595895e-06,True
16914,0016914.bin,488.6110247725679,2.079538452739795e-06,5.486043570633772e-05,1.366990755198492e-05,False
16915,0016915.bin,785429.5281871031,1.1941105027611217e-06,1.6121192774369152e-06,6.889211895939464e-05,False
16916,0016916.bin,1000000000.0,1.023813312511969e-05,1.790981236926561e-05,1.580298286835239e-05,True
16917,0016917.bin,12.297525951330613,5.6568219774866604e-06,9.387775859942034e-05,1.5601104887493294e-07,False
16918,0016918.bin,1000000000.0,2.9627943905879926e-07,2.9074115207029863e-05,4.695940645057766e-05,True
16919,0016919.bin,1000000000.0,6.34148740332949e-06,8.72912634446351e-05,2.0619392188852747e-05,True
16920,0016920.bin,198989204.72749552,1.364889804477552e-07,5.806762361501294e-07,3.254687188793935e-07,False
16921,0016921.bin,1000000000.0,2.5674855049716572e-05,1.7808956627354309e-07,5.6112037374642885e-05,True
16922,0016922.bin,1000000000.0,4.0146696602356855e-07,6.383032556360665e-07,2.6140924950436454e-07,True
16923,0016923.bin,3157977.4060260444,2.849678902951732e-06,2.5251630930523236e-05,8.865372837713938e-05,False
16924,0016924.bin,19.433498464623465,1.1484974771749245e-05,2.2992557854515448e-07,6.508907198125761e-06,False
16925,0016925.bin,1000000000.0,3.3968769670368832e-06,3.770713164478929e-07,2.479266439126117e-07,True
16926,0016926.bin,415.0339533149315,2.9489056698597267e-07,1.4535837854162016e-06,4.560480157867687e-06,False
16927,0016927.bin,390.88897737807446,1.2733749085210214e-06,4.25838554459172e-07,1.7761160260992097e-06,False
16928,0016928.bin,427.05435426237204,4.348470116107565e-07,7.445725232668376e-07,1.5707209169820198e-07,False
16929,0016929.bin,1000000000.0,1.5900402488550284e-06,4.896948373984759e-06,4.351457184555087e-05,True
16930,0016930.bin,24.941515637936995,1.282284565602998e-06,2.1070723765728086e-07,1.2114427406931603e-05,False
16931,0016931.bin,1000000000.0,4.17872636806628e-06,1.7024183984396218e-07,3.7496441563881794e-05,True
16932,0016932.bin,734155.5819906415,6.359354995639394e-05,9.392348503877844e-07,8.943532462124293e-07,False
16933,0016933.bin,96.61365060287108,2.9694233552087267e-06,1.1776305590212803e-07,3.453539970804311e-07,False
16934,0016934.bin,1119.1427858304394,8.082935874800306e-06,2.001515876790622e-07,3.737776710942355e-05,False
16935,0016935.bin,1000000000.0,7.356984849499236e-07,7.692503975540013e-06,7.267602922461999e-06,True
16936,0016936.bin,212966.43157015252,2.179696284080061e-07,3.479334347963589e-07,5.7900986352242775e-06,False
16937,0016937.bin,48278024.553250514,5.084168720551861e-07,5.183558178504756e-06,5.844884614316752e-07,False
16938,0016938.bin,1000000000.0,3.2579869649409966e-06,3.4655695884487383e-06,2.8846442668029526e-05,True
16939,0016939.bin,2175.3516752867554,1.9856434052028238e-07,1.2995660446666412e-07,8.781339987273667e-05,False
16940,0016940.bin,6095.868973065713,4.777717840653834e-06,3.4742044868607196e-05,2.1439937025185355e-05,False
16941,0016941.bin,1000000000.0,2.5271233871806452e-05,4.409281767168284e-05,1.2786935585434262e-05,True
16942,0016942.bin,1000000000.0,2.4348833529542473e-06,9.467286082314343e-05,4.8144434147169954e-05,True
16943,0016943.bin,24017066.652622316,5.3443395147453586e-05,2.5492028423018926e-05,1.1582921257908772e-07,False
16944,0016944.bin,44697003.33116917,4.8326655118796706e-05,1.759958492920208e-07,8.88200985008811e-05,False
16945,0016945.bin,1000000000.0,6.334458885149329e-07,8.693350611631256e-07,7.341622103936371e-06,True
16946,0016946.bin,43070.26971893672,6.581018047279541e-07,1.6556610570125904e-05,4.5691229343399964e-05,False
16947,0016947.bin,1000000000.0,6.632045418611266e-05,3.362931685265872e-05,1.1147255078693779e-06,True
16948,0016948.bin,1000000000.0,2.5906353754089734e-05,8.207085929411233e-07,1.2979645926311346e-06,True
16949,0016949.bin,1486069.7800680534,3.2449276034099706e-06,2.5597806542776684e-05,1.01801906137057e-06,False
16950,0016950.bin,1000000000.0,8.058168948813356e-06,9.813724871883736e-06,4.678376604210911e-05,True
16951,0016951.bin,202807.43451386967,5.689984732119721e-06,1.3376657515148068e-07,1.7329065776025033e-07,False
16952,0016952.bin,5160.471824667431,1.3618079637478965e-07,3.576216019556548e-07,1.1124488161765257e-06,False
16953,0016953.bin,1000000000.0,1.6840263291769742e-05,3.934138729988095e-06,2.0919793346847853e-06,True
16954,0016954.bin,637.7408320187319,8.634486741273385e-07,1.1968606036516047e-07,1.7166400011856488e-06,False
16955,0016955.bin,1000000000.0,3.194778839628755e-05,5.353215414345775e-07,3.636912083957602e-07,True
16956,0016956.bin,1000000000.0,3.2912720880360553e-06,5.6172579132292344e-05,2.8157520121534343e-07,True
16957,0016957.bin,44318.80017321006,2.2502176871145294e-06,6.00554857900086e-07,3.3237246727378497e-06,False
16958,0016958.bin,194562.56986800334,4.968880874128587e-07,2.280005594074379e-05,2.7364479891310336e-07,False
16959,0016959.bin,1000000000.0,3.411689057229276e-07,2.4687022399273866e-07,2.332480486316976e-06,True
16960,0016960.bin,1000000000.0,3.235162722372441e-07,1.6031025812226211e-06,2.655397669562917e-06,True
16961,0016961.bin,930.4921901093622,3.110875718358843e-07,3.1016628996947443e-07,7.762693917985193e-06,False
16962,0016962.bin,15478.189905772451,6.47047700009784e-07,2.925541655154084e-06,1.1885770337410495e-07,False
16963,0016963.bin,89055201.53841366,6.942757064166835e-06,8.055070328026651e-06,1.1281849374318986e-07,False
16964,0016964.bin,1000000000.0,6.477353403292315e-06,1.2671853596550712e-05,2.083979494541593e-07,True
16965,0016965.bin,180180.36580992775,3.3282883489987637e-07,8.890333833667075e-07,9.090718024494995e-05,False
16966,0016966.bin,1000000000.0,2.3511968341863517e-07,5.903363098619411e-07,1.2093589460343243e-06,True
16967,0016967.bin,1000000000.0,2.1963688474657354e-07,1.9520443972149665e-06,9.585669463233569e-05,True
16968,0016968.bin,268.49478566439194,5.7585000489232636e-05,9.906795631139923e-05,3.6887325010532725e-07,False
16969,0016969.bin,12.851588829779121,3.550757967279715e-05,1.4487924038348944e-06,1.6681454125299694e-05,False
16970,0016970.bin,1000000000.0,2.2854752542566368e-06,2.0618322098096404e-06,7.054882440198452e-05,True
16971,0016971.bin,1000000000.0,2.021451139696412e-05,1.0082189520276421e-06,3.915284655468254e-06,True
16972,0016972.bin,1000000000.0,2.0815363463503292e-06,6.866549956376361e-06,4.5923235395642e-05,True
16973,0016973.bin,1000000000.0,1.6347262323982423e-07,4.354076219730712e-06,3.214071741129276e-05,True
16974,0016974.bin,221.4541011337663,5.342146290652214e-05,1.1587091167866673e-06,5.1355742740850817e-05,False
16975,0016975.bin,122439816.04345359,1.2188231436635385e-05,1.9524600874139184e-06,8.426021836573266e-07,False
16976,0016976.bin,1000000000.0,8.998125801175971e-05,3.1933592820233375e-06,1.8398360194921946e-05,True
16977,0016977.bin,1000000000.0,1.157160354876783e-05,9.349291372499114e-06,2.502046529861973e-05,True
16978,0016978.bin,10.599930185552932,4.165292853444594e-05,6.327537343198497e-05,5.462643736545854e-06,False
16979,0016979.bin,372.0433378128306,6.3199891448277215e-06,6.467515093095557e-07,9.14658529972301e-05,False
16980,0016980.bin,1000000000.0,3.3874177774117922e-06,9.148593219124845e-07,7.284430386441213e-06,True
16981,0016981.bin,1914191.8669459003,8.926574468453843e-07,2.907832675304117e-07,4.635825418513604e-06,False
16982,0016982.bin,1000000000.0,2.1745600590902756e-07,1.3985844377235739e-06,5.994787152857798e-07,True
16983,0016983.bin,11688.521538197916,9.156298800751387e-05,1.6978899739199219e-07,4.60873188276586e-05,False
16984,0016984.bin,1000000000.0,4.790065889141822e-07,1.2683238285883579e-05,6.485521992997499e-05,True
16985,0016985.bin,710.2096407566669,1.3302538096276061e-06,4.8180736849303805e-06,3.953703315291687e-06,False
16986,0016986.bin,1000000000.0,3.499450404144903e-05,1.4654733113453343e-06,7.008921017698279e-07,True
16987,0016987.bin,1000000000.0,2.1253799830720235e-05,9.052739538238885e-05,1.420365237243949e-05,True
16988,0016988.bin,8234.85689332137,1.3275706919979256e-06,4.0497246077975575e-07,1.4329095952546294e-07,False
16989,0016989.bin,1000000000.0,1.6803154843275425e-07,1.4320796618109233e-06,1.5968661982024586e-07,True
16990,0016990.bin,1020.0939591702137,9.67100391579135e-05,2.860584596559297e-07,2.049319005923584e-05,False
16991,0016991.bin,5260423.522779022,8.405296977236751e-06,1.0082484826295248e-07,1.6614749244115093e-07,False
16992,0016992.bin,11.431457815482855,1.3561653452819447e-05,3.7204411455644917e-07,1.6480017102787873e-06,False
16993,0016993.bin,1000000000.0,1.8639128518378761e-07,1.9696797879148423e-07,5.9569239848944035e-06,True
16994,0016994.bin,1000000000.0,5.327919495773e-07,4.876806924018142e-05,4.711518023516033e-07,True
16995,0016995.bin,28980126.462904684,2.2911646290720326e-06,5.704525593147204e-07,1.3822810543370814e-06,False
16996,0016996.bin,283.29406710019,1.1506470969014531e-06,3.181636866313599e-05,1.970551513259847e-06,False
16997,0016997.bin,1000000000.0,4.414997608674067e-05,7.804178079851325e-05,3.7770402306353116e-06,True
16998,0016998.bin,1000000000.0,1.090182856988165e-05,2.493831127259388e-06,2.4746447251396757e-06,True
16999,0016999.bin,221.3560550418999,3.44832546475313e-07,1.0907223924487048e-06,2.709146613409101e-07,False
17000,0017000.bin,1000000000.0,1.6287802597613925e-06,7.566176365234007e-05,1.525023739293205e-07,True
17001,0017001.bin,1000000000.0,5.411594417420147e-07,5.848361505030148e-07,1.5194827542558543e-06,True
17002,0017002.bin,1920.114868797525,2.0993079058893043e-06,1.1243207738913148e-06,2.0114428676270836e-06,False
17003,0017003.bin,1000000000.0,6.881936332487348e-06,1.4016349799445207e-05,2.3322813073993587e-07,True
17004,0017004.bin,150.2726839212944,5.875104312107304e-07,6.726205597386177e-05,1.0200674202315722e-06,False
17005,0017005.bin,38.41554271165507,6.99833268712513e-05,1.6179301282394319e-06,7.798452589443079e-07,False
17006,0017006.bin,3815.6946998254566,6.140642175486073e-05,8.74246467254586e-06,1.5164448566244752e-05,False
17007,0017007.bin,27.574233637482916,1.1038579348865705e-06,2.9477137654438374e-05,1.365005103490622e-07,False
17008,0017008.bin,153.11316833546135,1.6073562489342775e-06,1.2952639129182238e-06,2.7785514233726584e-05,False
17009,0017009.bin,1825.7716153688555,1.9478875320470866e-05,1.1994588482085068e-06,2.2729943919283585e-07,False
17010,0017010.bin,195515373.68248114,4.0387745963298625e-06,6.331055773964802e-05,1.339716445015269e-06,False
17011,0017011.bin,13201.190579070866,2.3788726863357838e-06,1.66347145308989e-06,7.740121648214352e-07,False
17012,0017012.bin,1000000000.0,1.1100232449681748e-05,1.911852394341164e-06,5.437987286091912e-06,True
17013,0017013.bin,1000000000.0,1.4797647801010626e-07,6.986580522629258e-05,3.6476514240030815e-07,True
17014,0017014.bin,126.33502706788683,1.2013113073692128e-05,5.502043100903664e-07,1.6247578330243466e-06,False
17015,0017015.bin,1000000000.0,3.2912355456959615e-07,2.1075143697107995e-05,1.0437347126428688e-06,True
17016,0017016.bin,352915.80693976756,2.3321289665024936e-07,1.4226334906307785e-05,7.801198466230664e-07,False
17017,0017017.bin,76.17558926326929,1.3793426546429063e-07,3.953376103990205e-07,1.4871593611198935e-06,False
17018,0017018.bin,1000000000.0,5.015837667727692e-07,2.9157442028647713e-05,6.041549608956446e-06,True
17019,0017019.bin,7953925.83454328,2.1252142732991194e-07,1.2440484290760131e-05,9.852627123242811e-06,False
17020,0017020.bin,1000000000.0,1.7622650744920075e-07,1.09527595268903e-05,1.8899534103141447e-07,True
17021,0017021.bin,5255.5258512741175,2.685007262744773e-05,8.043070357549494e-07,2.094811710073856e-07,False
17022,0017022.bin,6240905.175543251,8.506893673815612e-07,3.5176222923488793e-06,3.1084319896530803e-06,False
17023,0017023.bin,1000000000.0,3.202018604486699e-06,1.8489477283836463e-07,3.595259183616586e-05,True
17024,0017024.bin,41.11873459688131,7.372555712846668e-06,1.1239541901540429e-05,4.400624027352731e-06,False
17025,0017025.bin,59394325.724322625,7.576468770311314e-05,1.7022510103623382e-06,2.4526312649717083e-07,False
17026,0017026.bin,1000000000.0,1.7904244476594923e-07,8.636475046632146e-06,1.6296607935016958e-05,True
17027,0017027.bin,6350.277971535466,1.3803332787580789e-05,1.034250178152113e-05,1.344006201826373e-07,False
17028,0017028.bin,255398.60997613415,2.1482150452069516e-05,2.3309884362799185e-05,1.1566311648243859e-07,False
17029,0017029.bin,1000000000.0,4.272045295588258e-07,1.4606449920583491e-06,1.9943717022570406e-05,True
17030,0017030.bin,741.1790974638731,2.2696550071905777e-07,3.876536451634375e-05,1.257679366429842e-05,False
17031,0017031.bin,38.347561980250035,2.2373964597252117e-06,1.985672373103587e-06,2.6804773424248177e-06,False
17032,0017032.bin,3663115.0198341166,1.988048182543196e-06,9.39591594256236e-06,5.081997243479207e-05,False
17033,0017033.bin,431410210.3040362,2.469942003074416e-07,5.565265602699001e-07,1.7148551286180073e-05,False
17034,0017034.bin,5425.663144324614,7.612510818755738e-06,1.676237377573468e-07,6.745743542500737e-07,False
17035,0017035.bin,4084234.46760106,3.498457434805857e-05,2.457421788255807e-07,1.5346725697668257e-05,False
17036,0017036.bin,1000000000.0,3.610631358465593e-05,5.2336910611601174e-05,1.2835015746096925e-06,True
17037,0017037.bin,1.870594696254065,2.1571780539522445e-05,1.1892045239781763e-06,9.318926750100649e-05,False
17038,0017038.bin,2915599.2948214095,2.2650835455478163e-05,6.518167532777866e-07,1.5413113258594037e-06,False
17039,0017039.bin,69009.44178260828,4.3180961965566994e-05,2.786658693448865e-07,4.458742716873258e-07,False
17040,0017040.bin,1000000000.0,8.171144044326233e-06,5.956866476322504e-07,4.994628279297473e-06,True
17041,0017041.bin,1000000000.0,6.90973652041558e-05,1.6493860800543266e-07,2.8328130977452094e-05,True
17042,0017042.bin,1000000000.0,2.7499815218348495e-07,5.476157024894947e-05,2.207881282774218e-07,True
17043,0017043.bin,1000000000.0,9.373650658155668e-05,7.756914427081757e-07,8.590274968111733e-05,True
17044,0017044.bin,1000000000.0,1.104433928453631e-06,1.1935646338560207e-07,2.4559540901719976e-05,True
17045,0017045.bin,1000000000.0,1.7959964296065826e-06,7.181650894765657e-05,3.4801529280907034e-07,True
17046,0017046.bin,212.799740126833,2.0762360573823872e-07,2.873373361750116e-05,7.822742671112653e-07,False
17047,0017047.bin,1060.1227048723106,5.839678154124779e-05,2.25586640653784e-06,1.9951393970503464e-07,False
17048,0017048.bin,131344218.86411187,6.871962882377068e-07,4.0293940186640207e-05,3.652765202608218e-07,False
17049,0017049.bin,1000000000.0,1.2286751154123326e-07,5.4503711739218895e-05,1.3414314637184758e-07,True
17050,0017050.bin,1000000000.0,6.4214835536239035e-06,1.176554837927353e-05,1.90009469921277e-07,True
17051,0017051.bin,1000000000.0,1.333433243780864e-07,4.482958403433722e-05,1.575698438862389e-05,True
17052,0017052.bin,1000000000.0,1.1241183097236282e-07,5.553804266670731e-06,2.0575670055339744e-05,True
17053,0017053.bin,1000000000.0,3.832434693845571e-05,5.262871048437696e-06,7.850739402572681e-07,True
17054,0017054.bin,2609.1255666074176,8.653465658598318e-07,1.470242507761453e-06,3.188620490307859e-07,False
17055,0017055.bin,1000000000.0,2.373638136266425e-05,6.536767004499548e-06,8.872766613067324e-06,True
17056,0017056.bin,24622.307819983125,4.839107237826298e-05,6.427430526322801e-07,6.466421248584793e-07,False
17057,0017057.bin,564.8203387499328,5.06214063487782e-06,2.347325019228662e-05,1.2311661020583548e-07,False
17058,0017058.bin,172.7892655131641,1.4242777356644856e-06,2.693493987005356e-06,1.7130453908761018e-05,False
17059,0017059.bin,12685.172549072515,1.4258792527872884e-05,5.579897104624362e-06,1.600112876010834e-07,False
17060,0017060.bin,13.440480621996308,3.4767621086154004e-05,2.6847631848671495e-06,6.166559830817401e-07,False
17061,0017061.bin,355420019.2325421,7.0101022576387645e-06,5.768178327181972e-06,7.30942663197509e-06,False
17062,0017062.bin,1000000000.0,1.563615416548298e-05,6.69750545515611e-07,1.1905349764886953e-05,True
17063,0017063.bin,17179.389001191215,7.084863390321894e-06,1.096133216583483e-07,4.972946980452097e-06,False
17064,0017064.bin,19070.53460672781,3.107941264417885e-07,1.1394012963456595e-05,2.6577597188650504e-07,False
17065,0017065.bin,1079.5122485637485,1.063031320695085e-05,1.1785504679276394e-07,2.9761582121403986e-05,False
17066,0017066.bin,113.09768322442237,9.256831485779038e-05,3.388033973823309e-05,5.3545809159338305e-05,False
17067,0017067.bin,17535.827029544613,7.616347413129923e-05,5.735870424263313e-07,2.145431001158832e-07,False
17068,0017068.bin,1000000000.0,1.1898629575377402e-06,5.075767336513391e-05,1.5833557567423088e-07,True
17069,0017069.bin,121.00104763594672,3.6001032256635117e-07,1.1233925839362608e-07,3.8101232951880825e-06,False
17070,0017070.bin,1000000000.0,1.072226078664779e-06,9.88411029110152e-07,1.088470429936893e-05,True
17071,0017071.bin,20.472837689816444,2.789694334002817e-07,7.813591426778829e-05,6.489789991757756e-07,False
17072,0017072.bin,1000000000.0,7.57249435778236e-05,1.8338419277125826e-06,1.3505136581080238e-06,True
17073,0017073.bin,803.7675968777207,1.9659714229087666e-05,1.8786911904063922e-07,1.9663199239984836e-05,False
17074,0017074.bin,1008530.1118529531,7.137416383800293e-07,2.6840040633395215e-07,3.2722880038674026e-06,False
17075,0017075.bin,27.504725802003932,1.7525951508481943e-05,1.0159418385971862e-07,4.3295469591997604e-06,False
17076,0017076.bin,4224.914847167198,3.505727391073475e-06,7.497982223198174e-06,8.524556000112044e-07,False
17077,0017077.bin,122889017.0732457,1.7329173823756208e-07,1.665243917811406e-05,5.3181133986536795e-06,False
17078,0017078.bin,1000000000.0,5.495406360689563e-05,1.295163467506945e-07,8.063221030066139e-07,True
17079,0017079.bin,102487437.40610318,1.899370902046807e-05,3.8948487416592466e-05,1.0717143626944604e-07,False
17080,0017080.bin,1000000000.0,1.771478696429595e-06,2.9620840060556913e-06,4.911011550994213e-05,True
17081,0017081.bin,628.076213477264,1.6037377657846637e-07,1.004819372224388e-06,2.191619163860961e-06,False
17082,0017082.bin,1000000000.0,1.4990057593135204e-07,3.3711041327149334e-05,1.4510596006880518e-05,True
17083,0017083.bin,897900761.5299789,4.757871124952728e-06,1.338280516691076e-06,1.852729409570857e-06,False
17084,0017084.bin,1000000000.0,2.545863856124788e-07,1.8767144651452537e-05,6.8163428131651075e-06,True
17085,0017085.bin,1000000000.0,2.8920809983278586e-06,2.234377408242974e-06,9.252126630306482e-05,True
17086,0017086.bin,21406884.798583265,3.531215966624983e-07,3.034368060818598e-07,1.391278332431054e-05,False
17087,0017087.bin,1000000000.0,6.328004808463564e-06,2.7000426582352215e-05,2.4572466173489057e-05,True
17088,0017088.bin,2503.841035694216,3.694577519814398e-05,1.7151917378485401e-07,4.5357639149316386e-07,False
17089,0017089.bin,1000000000.0,4.371081747014027e-06,1.9781731932159244e-06,2.628812373811659e-06,True
17090,0017090.bin,176694.4754093554,1.118385242070131e-06,1.157435776539041e-07,2.7265722739532707e-07,False
17091,0017091.bin,1000000000.0,1.5804798715846938e-06,7.830995030172296e-07,1.8140060716327633e-06,True
17092,0017092.bin,2602.662913978498,1.5793523822236552e-05,6.535829588827003e-06,8.252779095126256e-06,False
17093,0017093.bin,1000000000.0,3.436235620028461e-06,1.1089251188279126e-05,3.378593788031112e-06,True
17094,0017094.bin,1000000000.0,6.564453818975143e-07,5.7037124445468724e-05,5.423364495038187e-05,True
17095,0017095.bin,46.03787859253413,1.3846274887053582e-06,6.490705629736485e-07,1.030666379139035e-06,False
17096,0017096.bin,1000000000.0,9.38138721240328e-06,4.075699391111031e-07,7.763095048015906e-05,True
17097,0017097.bin,866631.2837185978,7.653556330242061e-06,7.646900296916774e-07,3.5509763439767767e-07,False
17098,0017098.bin,1000000000.0,2.3423296083969703e-06,2.853854093850584e-06,1.408490572226667e-06,True
17099,0017099.bin,9.075945519517392,1.5692991057410065e-07,2.6840409288147994e-05,1.420328682825912e-06,False
17100,0017100.bin,242582007.60695693,4.631170148824186e-05,1.3012781583398586e-07,2.6040541213158695e-05,False
17101,0017101.bin,1000000000.0,1.3053014040823515e-06,2.09360357424308e-06,3.331770766106824e-06,True
17102,0017102.bin,43.820878570757,3.131263443618705e-07,1.03605004261091e-05,3.605823337317404e-05,False
17103,0017103.bin,1000000000.0,4.5662440514510057e-07,8.167832410319933e-07,4.7624756637844003e-07,True
17104,0017104.bin,602.7505329369853,1.0445798219923265e-05,1.8042973967972032e-06,2.450789240379489e-06,False
17105,0017105.bin,6.685713842068757,6.805997271696938e-07,7.571669861947769e-05,3.1390449284395643e-07,False
17106,0017106.bin,1000000000.0,1.182126278052582e-06,3.4156004994768586e-05,1.6646823823366939e-07,True
17107,0017107.bin,112824.54879749593,3.857543636509668e-05,2.9100175633733806e-05,1.1262056072549774e-07,False
